"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2020","91.53","91.53","91.55","91.53","1.56M","-0.01%"
"08/02/2020","91.54","91.54","91.54","91.54","","0.00%"
"07/31/2020","91.54","91.53","91.54","91.53","1.10M","0.01%"
"07/30/2020","91.53","91.54","91.54","91.53","2.40M","-0.01%"
"07/29/2020","91.54","91.53","91.54","91.53","1.42M","0.00%"
"07/28/2020","91.54","91.53","91.54","91.53","2.01M","0.01%"
"07/27/2020","91.53","91.53","91.54","91.53","1.41M","0.00%"
"07/26/2020","91.53","91.53","91.53","91.53","","0.00%"
"07/25/2020","91.53","91.53","91.53","91.53","","0.00%"
"07/24/2020","91.53","91.54","91.54","91.53","1.01M","-0.01%"
"07/23/2020","91.54","91.53","91.54","91.53","1.12M","0.01%"
"07/22/2020","91.53","91.53","91.54","91.53","1.48M","-0.01%"
"07/21/2020","91.54","91.54","91.54","91.53","1.88M","0.00%"
"07/20/2020","91.54","91.54","91.54","91.53","1.28M","0.00%"
"07/17/2020","91.54","91.53","91.54","91.53","2.55M","0.01%"
"07/16/2020","91.53","91.54","91.54","91.52","2.40M","-0.01%"
"07/15/2020","91.54","91.53","91.54","91.53","2.79M","0.00%"
"07/14/2020","91.54","91.54","91.54","91.53","1.33M","0.00%"
"07/13/2020","91.54","91.53","91.54","91.53","2.13M","0.00%"
"07/12/2020","91.54","91.54","91.54","91.54","","0.00%"
"07/11/2020","91.54","91.54","91.54","91.54","","0.00%"
"07/10/2020","91.54","91.54","91.54","91.53","1.24M","0.01%"
"07/09/2020","91.53","91.53","91.54","91.53","1.52M","0.00%"
"07/08/2020","91.53","91.54","91.54","91.53","4.38M","0.00%"
"07/07/2020","91.53","91.53","91.54","91.53","2.09M","0.00%"
"07/06/2020","91.53","91.53","91.54","91.53","4.06M","-0.01%"
"07/05/2020","91.54","91.54","91.54","91.54","","0.00%"
"07/04/2020","91.54","91.54","91.54","91.54","","0.00%"
"07/02/2020","91.54","91.54","91.54","91.53","2.64M","0.01%"
"07/01/2020","91.53","91.53","91.54","91.52","3.16M","0.00%"
"06/30/2020","91.53","91.53","91.54","91.53","3.38M","0.00%"
"06/29/2020","91.53","91.53","91.54","91.53","2.43M","0.00%"
"06/26/2020","91.53","91.53","91.54","91.53","1.35M","-0.01%"
"06/25/2020","91.54","91.53","91.54","91.53","1.77M","0.01%"
"06/24/2020","91.53","91.53","91.54","91.53","3.78M","0.00%"
"06/23/2020","91.53","91.53","91.54","91.53","2.90M","0.00%"
"06/22/2020","91.53","91.53","91.54","91.53","3.09M","0.00%"
"06/19/2020","91.53","91.53","91.54","91.53","3.12M","0.00%"
"06/18/2020","91.53","91.54","91.54","91.53","1.84M","-0.01%"
"06/17/2020","91.54","91.53","91.54","91.52","3.99M","0.00%"
"06/16/2020","91.54","91.53","91.54","91.52","2.42M","0.01%"
"06/15/2020","91.53","91.54","91.54","91.53","3.39M","-0.01%"
"06/12/2020","91.54","91.54","91.54","91.52","8.82M","0.02%"
"06/11/2020","91.52","91.53","91.54","91.52","10.54M","-0.02%"
"06/10/2020","91.54","91.52","91.54","91.52","3.09M","0.01%"
"06/09/2020","91.53","91.53","91.54","91.52","8.99M","0.00%"
"06/08/2020","91.53","91.54","91.54","91.52","3.94M","0.01%"
"06/07/2020","91.52","91.52","91.52","91.52","","0.00%"
"06/05/2020","91.52","91.53","91.54","91.52","4.81M","-0.02%"
"06/04/2020","91.54","91.54","91.54","91.53","3.57M","0.00%"
"06/03/2020","91.54","91.53","91.54","91.52","5.45M","0.00%"
"06/02/2020","91.54","91.54","91.54","91.53","4.64M","0.00%"
"06/01/2020","91.54","91.53","91.54","91.51","2.92M","0.01%"
"05/29/2020","91.53","91.53","91.54","91.53","3.72M","0.00%"
"05/28/2020","91.53","91.53","91.54","91.53","5.06M","0.00%"
"05/27/2020","91.53","91.53","91.54","91.53","3.89M","-0.01%"
"05/26/2020","91.54","91.54","91.54","91.53","4.21M","0.01%"
