date,open,high,low,close,volume
2015-09-08,43.150000000000006,43.35,43.075,43.35,4560000.0
2015-09-09,43.35,43.550000000000004,43.150000000000006,43.35,1430000.0
2015-09-10,43.449999999999996,43.449999999999996,43.0625,43.425000000000004,1470000.0
2015-09-11,43.35,44.225,43.324999999999996,44.0,5400000.0
2015-09-14,44.25,44.25,43.775000000000006,44.0,8320000.0
2015-09-15,44.1,44.7375,43.650000000000006,44.675000000000004,3070000.0
2015-09-16,46.349999999999994,46.349999999999994,44.712500000000006,46.150000000000006,47450000.0
2015-09-17,46.375,46.574999999999996,45.25,45.75,12290000.0
2015-09-18,45.9,46.65,45.5,46.0,13370000.0
2015-09-21,46.75,46.900000000000006,45.4,46.65,5200000.0
2015-09-22,46.65,46.9125,46.375,46.5,3030000.0
2015-09-23,46.5,46.5625,46.425,46.449999999999996,6400000.0
2015-09-24,46.5,46.5125,46.125,46.5,5930000.0
2015-09-25,46.5,47.75,46.325,47.025,24110000.0
2015-09-28,47.275,47.325,46.550000000000004,47.15,5550000.0
2015-09-29,47.1,47.800000000000004,47.1,47.325,6890000.0
2015-09-30,47.824999999999996,47.925000000000004,47.1,47.75,13610000.0
2015-10-01,48.150000000000006,48.337500000000006,48.05,48.324999999999996,4840000.0
2015-10-02,48.5,48.724999999999994,48.224999999999994,48.7,10440000.0
2015-10-05,48.75,49.15,48.537499999999994,49.1,7000000.0
2015-10-06,49.025,49.275000000000006,49.0,49.225,21020000.0
2015-10-07,49.45,49.4625,48.099999999999994,48.475,4050000.0
2015-10-08,48.550000000000004,48.9,48.075,48.150000000000006,2040000.0
2015-10-09,48.35,48.425000000000004,46.7,46.825,3760000.0
2015-10-12,47.0,48.137499999999996,46.862500000000004,48.0,16830000.0
2015-10-13,48.2,48.25,47.599999999999994,48.125,5240000.0
2015-10-14,48.0,48.25,47.65,47.925000000000004,4170000.0
2015-10-15,47.775,48.275,47.775,48.0,3830000.0
2015-10-16,48.025000000000006,48.525,47.474999999999994,47.599999999999994,2440000.0
2015-10-19,47.425,47.512499999999996,46.95,47.025,2540000.0
2015-10-20,47.025,48.125,46.900000000000006,47.824999999999996,3540000.0
2015-10-21,47.712500000000006,48.112500000000004,47.225,47.95,1830000.0
2015-10-22,47.85,47.85,46.900000000000006,47.074999999999996,11870000.0
2015-10-23,47.275,47.9,47.1,47.65,7350000.0
2015-10-26,47.75,48.324999999999996,47.325,47.800000000000004,9830000.0
2015-10-27,48.0,48.0,47.824999999999996,47.875,13710000.0
2015-10-28,48.0,48.525,47.5625,48.25,15160000.0
2015-10-29,48.475,48.6,48.075,48.35,1690000.0
2015-10-30,48.6,48.6,47.8875,48.275,2220000.0
2015-11-02,48.275,48.5,48.025000000000006,48.275,149300000.0
2015-11-03,48.4,48.650000000000006,48.0,48.275,3270000.0
2015-11-04,48.75,48.75,47.875,48.0,3760000.0
2015-11-05,48.25,48.724999999999994,47.9625,48.4,11610000.0
2015-11-06,48.575,48.6,48.275,48.4,4050000.0
2015-11-09,48.525,48.525,47.775,48.125,2300000.0
2015-11-10,48.324999999999996,48.525,47.775,47.975,1900000.0
2015-11-11,47.725,48.05,47.599999999999994,47.699999999999996,5220000.0
2015-11-12,47.875,47.9875,47.625,47.725,14820000.0
2015-11-13,47.925000000000004,48.625,47.575,47.725,1830000.0
2015-11-16,48.75,48.75,47.199999999999996,47.55,4490000.0
2015-11-17,47.75,47.95,47.175000000000004,47.75,2680000.0
2015-11-18,48.025000000000006,48.724999999999994,47.199999999999996,47.75,8330000.0
2015-11-19,48.3,48.475,47.725,48.125,4070000.000000001
2015-11-20,48.75,48.75,48.0,48.25,3330000.0
2015-11-23,48.25,48.3625,48.05,48.150000000000006,7140000.0
2015-11-24,48.75,48.75,47.725,48.0,1510000.0
2015-11-25,47.05,48.4,47.05,48.35,5510000.0
2015-11-26,48.05,48.525,47.800000000000004,48.2,1040000.0
2015-11-27,47.9,48.4,47.625,48.4,3230000.0
2015-11-30,48.525,48.825,47.5375,48.525,7510000.0
2015-12-01,47.375,48.675,47.375,48.25,5900000.0
2015-12-02,48.75,49.262499999999996,48.275,49.25,49090000.0
2015-12-03,49.3,50.75,49.262499999999996,50.4,48130000.0
2015-12-04,50.8,52.9,50.0625,52.75,7170000.0
2015-12-07,53.2,54.050000000000004,53.112500000000004,53.650000000000006,19790000.0
2015-12-08,53.3,53.5,52.199999999999996,53.25,4380000.0
2015-12-09,53.0,53.0,51.65,51.900000000000006,23200000.0
2015-12-10,52.5,52.5,50.7,51.449999999999996,3130000.0
2015-12-11,50.9,51.900000000000006,50.9,51.1,2110000.0
2015-12-14,51.95,51.95,50.7,50.9,2030000.0
2015-12-15,50.9875,51.4,50.4,51.4,1990000.0
2015-12-16,50.650000000000006,52.0,50.650000000000006,51.1,2050000.0
2015-12-17,51.6,51.6,51.050000000000004,51.449999999999996,23670000.0
2015-12-18,51.65,51.65,50.85,51.449999999999996,4610000.0
2015-12-21,51.7,51.7,50.949999999999996,51.1,30750000.0
2015-12-22,51.0,51.150000000000006,49.85,51.0,9340000.0
2015-12-23,51.449999999999996,51.449999999999996,50.300000000000004,50.85,1430000.0
2015-12-24,50.75,51.0,50.599999999999994,50.599999999999994,153150.0
2015-12-29,50.75,51.7,50.412499999999994,51.7,1820000.0
2015-12-30,51.449999999999996,52.0625,51.1,52.0,1840000.0
2015-12-31,52.1,52.15,51.7,52.05,418200.0
2016-01-04,51.550000000000004,51.725,50.85,51.3,3320000.0
2016-01-05,51.849999999999994,51.849999999999994,50.599999999999994,50.75,11480000.0
2016-01-06,50.7,51.7,50.7,51.6,1760000.0
2016-01-07,50.7,52.85,50.7,52.199999999999996,4340000.0
2016-01-08,52.9,53.35,51.2875,51.65,8510000.0
2016-01-11,51.4,51.8,49.3,50.650000000000006,11870000.0
2016-01-12,50.7,51.1,50.4,50.949999999999996,6620000.0
2016-01-13,51.5,53.35,51.449999999999996,52.9,12200000.0
2016-01-14,54.5,57.025,54.5,55.099999999999994,9600000.0
2016-01-15,55.0,57.45,55.0,56.65,15500000.0
2016-01-18,56.5,56.7,52.7375,53.9,6440000.0
2016-01-19,55.199999999999996,55.199999999999996,53.462500000000006,54.45,8740000.0
2016-01-20,54.050000000000004,54.5,53.449999999999996,54.1,4980000.0
2016-01-21,54.25,54.45,53.3,54.45,4880000.0
2016-01-22,54.45,55.0,53.8,54.85,8270000.0
2016-01-25,55.599999999999994,57.0625,54.625,56.75,6830000.0
2016-01-26,56.95,56.95,55.85,56.75,2910000.0
2016-01-27,56.849999999999994,57.45,56.25,57.15,5510000.0
2016-01-28,57.25,57.25,56.2,56.25,1640000.0
2016-01-29,56.75,57.199999999999996,56.1,57.199999999999996,2230000.0
2016-02-01,57.300000000000004,57.65,57.15,57.5,4660000.0
2016-02-02,57.400000000000006,58.25,57.0,58.25,21400000.0
2016-02-03,58.2,58.2,56.8,57.1,7000000.0
2016-02-04,57.400000000000006,57.400000000000006,56.2,56.349999999999994,2510000.0
2016-02-05,56.3,57.1,55.35,55.35,3340000.0
2016-02-08,55.4,55.599999999999994,50.675,51.550000000000004,4900000.0
2016-02-09,51.849999999999994,52.1,50.5,52.05,5760000.0
2016-02-10,52.55,53.7,51.900000000000006,52.25,3250000.0
2016-02-11,52.1,52.35,51.25,51.75,2340000.0
2016-02-12,51.150000000000006,52.95,51.150000000000006,52.85,2530000.0
2016-02-15,53.5,54.45,53.375,53.949999999999996,2620000.0
2016-02-16,54.15,54.15,52.9,53.5,2320000.0
2016-02-17,53.3,55.05,53.3,54.349999999999994,2890000.0
2016-02-18,54.45,56.2,54.3,55.099999999999994,2370000.0
2016-02-19,54.6,56.3,54.15,55.8,3040000.0
2016-02-22,55.45,56.8,54.65,54.800000000000004,3080000.0
2016-02-23,55.45,56.1,54.25,55.7,2530000.0
2016-02-24,55.4,56.2,54.75,55.4,2560000.0
2016-02-25,55.25,56.75,55.25,56.4,2360000.0
2016-02-26,55.650000000000006,56.95,55.650000000000006,56.65,2070000.0
2016-02-29,57.05,57.55,56.349999999999994,57.300000000000004,8029999.999999999
2016-03-01,57.400000000000006,58.0,56.95,57.25,2680000.0
2016-03-02,57.35,57.5,56.0,56.050000000000004,2490000.0
2016-03-03,56.150000000000006,57.599999999999994,54.5125,56.95,4060000.0
2016-03-04,56.1,58.0,56.1,57.599999999999994,3200000.0
2016-03-07,57.800000000000004,58.5625,56.150000000000006,56.25,2730000.0
2016-03-08,56.8,57.199999999999996,55.8,57.1,2330000.0
2016-03-09,57.35,58.375,56.95,57.55,2560000.0
2016-03-10,57.65,58.3,56.150000000000006,56.449999999999996,3360000.0
2016-03-11,56.0,57.0,54.400000000000006,56.900000000000006,3520000.0
2016-03-14,57.15,57.599999999999994,56.462500000000006,57.199999999999996,2960000.0
2016-03-15,57.199999999999996,57.35,56.675000000000004,57.15,5770000.0
2016-03-16,56.65,57.5,56.1625,57.5,3400000.0
2016-03-17,57.25,57.75,56.5,57.5,3100000.0
2016-03-18,57.599999999999994,57.800000000000004,56.449999999999996,56.449999999999996,14300000.0
2016-03-21,57.1,57.1,55.25,56.849999999999994,3450000.0
2016-03-22,56.550000000000004,57.300000000000004,55.7,56.900000000000006,2440000.0
2016-03-23,56.0,57.15,54.2,55.300000000000004,5540000.0
2016-03-24,54.900000000000006,56.65,54.900000000000006,55.199999999999996,3910000.0
2016-03-29,55.85,56.150000000000006,55.25,55.7,15610000.0
2016-03-30,56.2,56.65,55.599999999999994,56.5,3460000.0
2016-03-31,56.4,56.525,55.25,56.3,2870000.0
2016-04-01,55.599999999999994,56.65,54.5,55.7,3480000.0
2016-04-04,55.45,56.762499999999996,55.35,56.050000000000004,3870000.0
2016-04-05,56.2,56.95,55.599999999999994,56.2,3810000.0
2016-04-06,55.9,57.75,55.4,57.55,5890000.0
2016-04-07,57.75,57.75,56.65,56.95,4880000.0
2016-04-08,57.300000000000004,58.05,56.849999999999994,57.05,6350000.0
2016-04-11,57.199999999999996,57.400000000000006,56.349999999999994,57.15,5120000.0
2016-04-12,57.300000000000004,57.65,56.8,57.15,3560000.0
2016-04-13,57.75,58.25,57.0,58.05,9850000.0
2016-04-14,60.0,60.962500000000006,58.449999999999996,59.65,35730000.0
2016-04-15,59.75,60.287499999999994,59.050000000000004,60.099999999999994,13690000.0
2016-04-18,60.199999999999996,60.9,59.95,60.599999999999994,11780000.0
2016-04-19,61.150000000000006,61.2,60.45,60.8,13390000.0
2016-04-20,60.85,61.325,60.5,61.1,10980000.0
2016-04-21,61.4,61.6,60.5,61.6,18410000.0
2016-04-22,61.5,61.75,61.1,61.25,5160000.0
2016-04-25,61.25,61.75,61.050000000000004,61.7,6440000.0
2016-04-26,61.900000000000006,62.25,61.449999999999996,61.95,11800000.0
2016-04-27,62.9,62.9,61.5,62.35,18910000.0
2016-04-28,62.199999999999996,62.9,61.95,62.9,14450000.0
2016-04-29,62.9,62.9,61.974999999999994,62.45,3640000.0
2016-05-03,62.15,62.95,62.15,62.55,5430000.0
2016-05-04,62.75,62.95,62.300000000000004,62.9,8520000.0
2016-05-05,63.0,63.25,61.900000000000006,63.25,3850000.0
2016-05-06,63.25,63.5,62.9,63.25,3240000.0
2016-05-09,63.650000000000006,63.949999999999996,63.35,63.7,4110000.000000001
2016-05-10,63.9,63.9,62.75,63.35,7900000.0
2016-05-11,63.2,63.650000000000006,63.0,63.150000000000006,2000000.0
2016-05-12,63.0,63.25,62.212500000000006,62.65,4970000.0
2016-05-13,63.0,63.9,61.0,63.0,7460000.0
2016-05-16,62.975,63.150000000000006,62.1,62.699999999999996,2320000.0
2016-05-17,62.95,63.5,62.35,62.699999999999996,6130000.0
2016-05-18,62.65,64.6,62.05,64.05,4660000.0
2016-05-19,63.8,63.875,62.75,63.2,17410000.0
2016-05-20,63.3625,63.849999999999994,63.05,63.6,7230000.0
2016-05-23,63.75,64.5,63.5625,64.0,3250000.0
2016-05-24,64.0,65.0,63.8,65.0,4140000.0
2016-05-25,65.19999999999999,65.35,64.2,64.25,18750000.0
2016-05-26,64.7,65.25,64.35,65.0,4750000.0
2016-05-27,65.14999999999999,65.3,64.6,64.80000000000001,2940000.0
2016-05-31,65.1,66.0,65.05,65.7,32970000.0
2016-06-01,66.05000000000001,66.05000000000001,64.65,65.0,5120000.0
2016-06-02,64.9,65.25,64.35,65.19999999999999,9080000.0
2016-06-03,65.325,65.55,64.75,65.35,12240000.0
2016-06-06,65.45,65.5,64.6875,65.35,3650000.0
2016-06-07,65.75,65.75,65.05,65.5,12830000.0
2016-06-08,65.4,65.95,65.19999999999999,65.95,6980000.0
2016-06-09,65.225,66.0,65.225,65.75,4700000.0
2016-06-10,65.95,65.95,64.4,64.6,3570000.0
2016-06-13,64.3,64.45,63.150000000000006,63.550000000000004,5490000.0
2016-06-14,64.0,64.0,60.0,62.15,10040000.0
2016-06-15,62.35,62.95,61.987500000000004,62.25,4530000.0
2016-06-16,61.849999999999994,62.25,61.0,61.25,5650000.0
2016-06-17,61.7,64.0,60.6625,61.95,27580000.0
2016-06-20,63.0,66.85,62.699999999999996,66.44999999999999,13000000.0
2016-06-21,66.35,66.6625,65.2875,66.44999999999999,3830000.0
2016-06-22,66.39999999999999,66.8,65.725,66.6,5450000.0
2016-06-23,66.6,67.30000000000001,65.85,66.5,3490000.0
2016-06-24,58.849999999999994,61.449999999999996,52.5,55.8,19040000.0
2016-06-27,55.8,57.25,51.25,51.849999999999994,12990000.0
2016-06-28,53.2,54.15,52.1,53.4,10570000.0
2016-06-29,54.050000000000004,55.75,53.550000000000004,54.6,10750000.0
2016-06-30,54.900000000000006,57.9,54.15,57.65,9490000.0
2016-07-01,58.2,58.35,56.65,57.85,5260000.0
2016-07-04,57.599999999999994,58.35,56.6875,57.15,4640000.0
2016-07-05,57.05,57.55,53.462500000000006,53.650000000000006,9030000.0
2016-07-06,53.3,54.65,52.1,52.9,12660000.0
2016-07-07,52.85,55.4,52.85,54.65,5920000.0
2016-07-08,54.25,55.7,54.074999999999996,55.7,3370000.0
2016-07-11,56.6,58.9875,56.224999999999994,58.9,5920000.0
2016-07-12,59.25,60.15,58.3,59.2,6370000.0
2016-07-13,59.25,59.75,58.05,58.75,6010000.0
2016-07-14,58.75,59.925,58.550000000000004,58.9,7290000.0
2016-07-15,58.2,59.349999999999994,58.2,58.75,4720000.0
2016-07-18,58.7,59.65,58.650000000000006,59.15,2380000.0
2016-07-19,58.849999999999994,59.4125,58.5875,58.949999999999996,4600000.0
2016-07-20,58.75,61.849999999999994,58.5,61.4,6710000.0
2016-07-21,61.849999999999994,61.9625,59.900000000000006,60.75,4410000.0
2016-07-22,60.9,61.4,59.95,60.599999999999994,2870000.0
2016-07-25,61.1,62.575,60.199999999999996,61.95,6120000.0
2016-07-26,61.7,61.900000000000006,60.650000000000006,61.1,3060000.0
2016-07-27,61.2,62.25,60.75,61.8,4690000.0
2016-07-28,61.7,63.25,61.7,62.15,10430000.0
2016-07-29,62.05,63.0,61.349999999999994,62.9,6330000.0
2016-08-01,62.95,63.2,62.199999999999996,62.9,13970000.0
2016-08-02,63.05,64.3,62.5,63.2,14500000.0
2016-08-03,63.8,64.1,62.55,63.8,6470000.0
2016-08-04,64.1,65.0,63.3625,64.65,7070000.0
2016-08-05,65.05,65.35,64.5,65.1,5180000.0
2016-08-08,65.65,65.9,64.85000000000001,65.5,3930000.0
2016-08-09,65.65,65.75,64.7,65.4,2710000.0
2016-08-10,64.85000000000001,65.75,64.55,65.65,3570000.0
2016-08-11,65.3,65.85,64.4,65.6,3350000.0
2016-08-12,65.35,66.1125,65.14999999999999,65.75,2850000.0
2016-08-15,65.65,66.15,64.5,66.05000000000001,3450000.0
2016-08-16,65.75,66.10000000000001,58.25,63.75,5850000.0
2016-08-17,64.35,64.75,63.825,64.4,2290000.0
2016-08-18,64.55,65.45,64.15,64.6,3160000.0
2016-08-19,64.1,65.5,64.0875,64.9,2940000.0
2016-08-22,64.45,65.65,63.7,65.35,4660000.0
2016-08-23,65.35,65.575,64.6,65.25,1860000.0
2016-08-24,65.0,66.10000000000001,64.7,65.85,2720000.0
2016-08-25,65.6,65.6,63.550000000000004,65.19999999999999,2900000.0
2016-08-26,65.05,65.7,64.80000000000001,65.14999999999999,2520000.0
2016-08-30,64.9,65.55,64.55,65.0,4100000.0
2016-08-31,64.80000000000001,65.3,64.0,64.6,3170000.0
2016-09-01,65.14999999999999,65.9,64.5625,65.75,4530000.0
2016-09-02,66.15,66.55,65.35,66.05000000000001,3520000.0
2016-09-05,66.05000000000001,66.5,65.6,66.10000000000001,3080000.0
2016-09-06,66.95,67.02499999999999,66.10000000000001,66.65,2760000.0
2016-09-07,66.75,67.0,64.9125,66.5,3010000.0
2016-09-08,66.85,66.95,65.14999999999999,66.75,8400000.0
2016-09-09,66.3,66.8,65.4,65.6,3730000.0
2016-09-12,65.25,66.9125,64.95,66.65,3580000.0
2016-09-13,71.0,72.15,68.65,70.0,36160000.0
2016-09-14,70.45,70.45,68.85,69.85000000000001,27800000.0
2016-09-15,70.19999999999999,71.75,69.75,71.75,78340000.0
2016-09-16,72.0,72.2,71.0,71.3,7950000.0
2016-09-19,71.9375,72.05,70.65,70.9,10260000.0
2016-09-20,70.6,72.4,70.6,72.0,5040000.0
2016-09-21,72.15,72.30000000000001,71.7375,71.75,8430000.0
2016-09-22,72.25,72.425,71.75,72.15,7220000.0
2016-09-23,71.7,72.35000000000001,71.7,72.2,8690000.0
2016-09-26,72.30000000000001,72.30000000000001,71.05000000000001,72.0,4770000.0
2016-09-27,72.5,72.55,71.6,72.4,6530000.0
2016-09-28,72.5,73.2,72.25,73.2,6210000.0
2016-09-29,73.0,73.94999999999999,72.92500000000001,73.75,42330000.0
2016-09-30,72.55,73.94999999999999,71.9,73.85,7860000.0
2016-10-03,74.1,75.25,73.15,75.1,6920000.0
2016-10-04,75.0,77.2,75.0,77.05,15870000.0
2016-10-05,77.1,79.9,76.625,78.65,14310000.0
2016-10-06,79.3,79.375,77.4,78.7,11170000.0
2016-10-07,79.05,79.9,76.8,77.6,12810000.0
2016-10-10,77.25,78.45,77.25,78.2,5790000.0
2016-10-11,78.65,78.7,77.8,78.7,11250000.0
2016-10-12,78.89999999999999,79.15,77.9,79.1,9180000.0
2016-10-13,79.05,79.7,78.2,79.35,8320000.0
2016-10-14,79.75,79.75,78.1,78.1,13450000.0
2016-10-17,78.35,78.35,76.5,76.8,6970000.0
2016-10-18,78.05,79.15,76.8625,78.75,7040000.0
2016-10-19,78.75,79.2,77.5875,78.7,3190000.0
2016-10-20,78.7375,78.94999999999999,77.8,77.95,6130000.0
2016-10-21,77.5,78.5,77.5,78.05,8890000.0
2016-10-24,78.1,78.8,77.64999999999999,78.0,4650000.0
2016-10-25,78.01249999999999,78.75,77.64999999999999,77.95,9920000.0
2016-10-26,77.4,77.9,76.10000000000001,77.45,6100000.0
2016-10-27,77.15,77.4,75.5,75.85,5310000.0
2016-10-28,75.35,77.55,75.14999999999999,76.75,6950000.0
2016-10-31,76.55,76.825,75.55,75.95,5810000.0
2016-11-01,76.44999999999999,77.64999999999999,76.25,76.75,18220000.0
2016-11-02,75.85,77.5,75.85,77.25,5950000.0
2016-11-03,76.85,79.55,76.85,78.85,9980000.0
2016-11-04,78.5,79.4625,77.85,78.4,10410000.0
2016-11-07,79.95,79.95,77.15,78.25,8880000.0
2016-11-08,78.60000000000001,78.6125,78.0,78.55000000000001,4470000.0
2016-11-09,76.44999999999999,79.9,75.25,79.65,7050000.0
2016-11-10,79.9,81.375,78.35,78.75,6670000.0
2016-11-11,79.25,79.25,75.95,76.44999999999999,4450000.0
2016-11-14,77.0,77.1,75.65,75.9,5270000.0
2016-11-15,76.39999999999999,76.95,76.05000000000001,76.8,3100000.0
2016-11-16,76.39999999999999,77.30000000000001,76.05000000000001,77.30000000000001,3180000.0
2016-11-17,77.0,77.6,75.1375,77.6,3470000.0
2016-11-18,77.6,78.55000000000001,77.4375,77.95,4160000.0
2016-11-21,77.8,77.875,76.2,76.8,5240000.0
2016-11-22,77.30000000000001,79.0,76.7,78.8,3560000.0
2016-11-23,79.35,79.75,78.4,79.1,5770000.0
2016-11-24,79.4,79.4,78.15,78.65,2790000.0
2016-11-25,78.7,80.05000000000001,78.7,79.85000000000001,2740000.0
2016-11-28,82.5,84.35000000000001,78.15,83.125,6140000.0
2016-11-29,82.8,85.5,81.55,84.2,7980000.0
2016-11-30,85.02499999999999,85.02499999999999,81.82499999999999,83.25,12980000.0
2016-12-01,83.275,84.1875,80.5,81.325,7150000.0
2016-12-02,81.625,82.10000000000001,80.0,81.425,5810000.0
2016-12-05,81.64999999999999,82.775,81.0,82.25,5680000.0
2016-12-06,83.07499999999999,83.675,80.975,81.75,7330000.0
2016-12-07,80.5,82.69999999999999,80.02499999999999,82.55000000000001,15510000.0
2016-12-08,83.225,84.025,81.7,82.6,3610000.0
2016-12-09,81.25,83.5875,81.25,82.425,3440000.0
2016-12-12,82.72500000000001,83.625,80.95,81.375,5030000.0
2016-12-13,82.775,84.375,81.75,84.375,7730000.0
2016-12-14,82.75,83.9,75.6125,78.4,19110000.0
2016-12-15,79.3,80.57499999999999,73.125,80.475,17060000.0
2016-12-16,79.775,81.175,79.35,80.02499999999999,6510000.0
2016-12-19,80.525,80.525,78.3,78.975,8160000.0
2016-12-20,79.1,80.525,77.725,79.325,9530000.0
2016-12-22,81.25,81.25,79.52499999999999,80.725,10460000.0
2016-12-23,79.925,80.64999999999999,78.75,78.925,2720000.0
2016-12-28,78.89999999999999,80.39999999999999,78.8,80.325,7550000.0
2016-12-29,79.3,80.6125,79.3,80.0,2830000.0
2016-12-30,80.0,80.0,79.025,79.475,1940000.0
2017-01-03,79.975,80.275,79.25,79.75,5240000.0
2017-01-04,80.0,80.525,78.3875,78.575,7330000.0
2017-01-05,78.60000000000001,79.80000000000001,77.92500000000001,78.94999999999999,10250000.0
2017-01-06,79.375,79.75,78.65,78.875,5380000.0
2017-01-09,79.55,82.47500000000001,79.25,82.175,11890000.0
2017-01-10,82.5,82.5,80.725,81.47500000000001,6450000.0
2017-01-11,82.0,82.27499999999999,80.975,81.35,4500000.0
2017-01-12,86.75,89.475,84.32499999999999,87.5,19180000.0
2017-01-13,88.6,89.17500000000001,87.10000000000001,88.75,9040000.0
2017-01-16,88.3,89.3375,86.625,87.44999999999999,7040000.0
2017-01-17,87.44999999999999,87.75,86.44999999999999,87.44999999999999,6950000.0
2017-01-18,87.375,88.65,86.95,88.3,7150000.0
2017-01-19,87.85,88.275,86.975,87.92500000000001,3640000.0
2017-01-20,86.67500000000001,88.05,86.30000000000001,86.625,4690000.0
2017-01-23,86.25,86.625,85.35,86.02499999999999,3120000.0
2017-01-24,86.5,87.0,85.15,86.27499999999999,5100000.0
2017-01-25,87.47500000000001,87.47500000000001,85.925,86.30000000000001,4950000.0
2017-01-26,85.875,86.7,85.67500000000001,86.175,3210000.0
2017-01-27,86.975,86.975,85.475,85.7,4170000.0
2017-01-30,86.55,86.55,85.35,85.85000000000001,4550000.0
2017-01-31,85.55,87.2,85.5,86.82499999999999,4650000.0
2017-02-01,86.27499999999999,87.89999999999999,86.27499999999999,87.625,6110000.0
2017-02-02,87.375,89.25,87.30000000000001,88.80000000000001,5580000.0
2017-02-03,88.80000000000001,91.625,88.6125,91.19999999999999,18700000.0
2017-02-06,90.0,90.725,87.675,87.8,8020000.0
2017-02-07,86.725,88.6125,86.725,87.75,6590000.0
2017-02-08,88.625,89.475,87.8,88.85,12430000.0
2017-02-09,89.45,89.45,86.92500000000001,87.5,6770000.0
2017-02-10,88.07499999999999,88.6,87.325,87.75,4260000.0
2017-02-13,87.92500000000001,88.0,87.2,87.44999999999999,3270000.0
2017-02-14,87.07499999999999,88.025,86.6,87.375,3330000.0
2017-02-15,87.975,88.625,86.775,88.07499999999999,5530000.0
2017-02-16,88.85,88.85,87.55000000000001,88.0,2750000.0
2017-02-17,86.775,88.69999999999999,86.775,87.55000000000001,4110000.000000001
2017-02-20,87.575,88.5375,87.325,87.92500000000001,1480000.0
2017-02-21,87.85,88.625,87.225,88.275,3260000.0
2017-02-22,88.925,89.275,88.225,88.825,4780000.0
2017-02-23,89.625,89.9,87.69999999999999,87.825,2870000.0
2017-02-24,87.2,88.72500000000001,86.64999999999999,87.125,3030000.0
2017-02-27,87.575,88.85,87.23750000000001,88.025,3680000.0
2017-02-28,88.65,88.75,87.425,87.95,3560000.0
2017-03-01,87.75,92.25,87.75,90.775,7040000.0
2017-03-02,91.95,91.95,89.225,89.375,5140000.0
2017-03-03,88.75,90.19999999999999,87.775,89.125,12110000.0
2017-03-06,89.85,90.25,88.6,89.1,3080000.0
2017-03-07,88.65,89.375,88.625,89.075,5010000.0
2017-03-08,89.55,90.3,88.52499999999999,89.9,2490000.0
2017-03-09,90.75,90.9,89.55,90.82499999999999,3350000.0
2017-03-10,90.9,91.425,90.55,91.25,2610000.0
2017-03-13,91.525,92.2,90.67500000000001,92.10000000000001,3300000.0
2017-03-14,92.4,92.52499999999999,90.475,92.52499999999999,3470000.0
2017-03-15,91.4,92.9875,90.175,90.67500000000001,3380000.0
2017-03-16,91.15,91.7,90.75,91.64999999999999,2160000.0
2017-03-17,91.775,92.72500000000001,90.875,92.72500000000001,7580000.0
2017-03-20,92.44999999999999,93.17500000000001,91.7,92.89999999999999,2870000.0
2017-03-21,92.6,93.3,92.05,92.375,3150000.0
2017-03-22,91.98750000000001,92.92500000000001,90.625,92.825,4310000.0
2017-03-23,92.2,94.94999999999999,92.2,94.675,4080000.0
2017-03-24,95.0,95.42500000000001,93.575,95.39999999999999,7830000.0
2017-03-27,94.5,94.85,93.25,94.35000000000001,4230000.0
2017-03-28,94.475,95.625,93.925,95.625,5530000.0
2017-03-29,95.1,95.975,94.60000000000001,95.725,5400000.0
2017-03-30,96.6,97.15,95.35,97.15,6120000.0
2017-03-31,97.85,97.85,96.15,96.325,5570000.0
2017-04-03,96.95,97.10000000000001,95.19999999999999,96.75,4540000.0
2017-04-04,95.85000000000001,97.44999999999999,95.85000000000001,97.425,3360000.0
2017-04-05,96.4625,97.775,96.22500000000001,97.25,4340000.0
2017-04-06,97.10000000000001,98.9,96.0,98.375,5270000.0
2017-04-07,97.825,98.5125,97.125,97.625,4430000.0
2017-04-10,97.5,102.47500000000001,97.5,101.64999999999999,9660000.0
2017-04-11,103.94999999999999,115.5,103.52499999999999,110.02499999999999,23190000.0
2017-04-12,110.625,114.125,109.05,112.55000000000001,14330000.0
2017-04-13,111.975,113.65,111.6,112.6,8130000.000000001
2017-04-18,112.6,112.92500000000001,109.05,111.125,12340000.0
2017-04-19,111.95,111.95,109.1625,111.425,7000000.0
2017-04-20,112.92500000000001,112.92500000000001,109.625,111.125,5310000.0
2017-04-21,111.0,111.76249999999999,110.525,111.0,5270000.0
2017-04-24,112.35,112.75,110.60000000000001,111.82499999999999,7060000.0
2017-04-25,112.27499999999999,112.875,110.875,110.875,3360000.0
2017-04-26,110.475,111.44999999999999,109.1,111.25,4150000.000000001
2017-04-27,110.02499999999999,111.25,109.2,110.9,5960000.0
2017-04-28,110.39999999999999,111.6,110.1625,111.25,14450000.0
2017-05-02,112.175,112.175,109.39999999999999,110.95,5880000.0
2017-05-03,109.075,111.075,109.075,109.875,3510000.0
2017-05-04,110.42500000000001,111.125,109.3,111.125,4570000.0
2017-05-05,111.15,111.5,110.60000000000001,111.05000000000001,3110000.0
2017-05-08,111.25,111.8,110.5,111.375,3510000.0
2017-05-09,113.425,113.425,111.4,112.75,6190000.0
2017-05-10,111.425,112.47500000000001,111.27499999999999,111.875,6610000.0
2017-05-11,111.425,112.775,111.425,112.30000000000001,3520000.0
2017-05-12,112.75,112.75,110.0,110.82499999999999,3720000.0
